职位名称,公司类型,公司规模,发布时间,工作要求,工作类型,工作经验,公司名称,职位月薪,工作地点,公司待遇
风控专员 五险一金无销售,股份制企业,500-999人,2019-09-20 11:04:30,本科,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-丰台区,五险一金全勤奖不加班周末双休交通补助
金融风控 无责底薪不加班,股份制企业,500-999人,2019-09-20 11:04:27,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-海淀区,五险一金全勤奖不加班周末双休交通补助
风控专员 五险一金无销售,股份制企业,500-999人,2019-09-20 11:04:30,本科,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-丰台区,五险一金全勤奖不加班周末双休交通补助
风控专员 非信审,股份制企业,500-999人,2019-09-20 10:07:08,本科,银行,无经验,北京荣乾兴茂科技有限公司,8K-15K,北京-朝阳区,全勤奖通讯补助绩效奖金带薪年假交通补助
风控专员 无销售 技术岗 五险双休,股份制企业,500-999人,2019-09-20 11:18:30,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-昌平区,五险一金绩效奖金年终分红带薪年假弹性工作
风控专员 金融行业 技术岗非销售,股份制企业,500-999人,2019-09-20 11:18:29,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-通州区,五险一金绩效奖金年终分红带薪年假弹性工作
风控专员,民营,不限,2019-09-20 11:25:40,大专,银行,不限,西安人瑞人力资源服务有限公司,4K-6K,郑州-郑东新区 ,五险一金年底双薪绩效奖金带薪年假定期体检
风控审核,民营,不限,2019-09-20 11:25:35,学历不限,证券/期货/投资管理/服务,不限,西安人瑞人力资源服务有限公司,4K-6K,郑州-金水区,五险一金年底双薪绩效奖金带薪年假定期体检
风控专员,民营,不限,2019-09-20 11:25:24,大专,银行,不限,西安人瑞人力资源服务有限公司,4K-6K,郑州-二七区,五险一金年底双薪绩效奖金带薪年假弹性工作
风控专员,股份制企业,500-999人,2019-09-20 10:44:46,中专,银行,1年以下,成都西南人瑞人力资源服务有限公司,4.5K-7.8K,成都-高新区,五险一金年底双薪全勤奖带薪年假周末双休
可转风控专员 双休 不加班,股份制企业,500-999人,2019-09-20 08:15:46,大专,生物/制药/医疗器械,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-朝阳区,五险一金交通补助餐补房补周末双休
技术岗 双休 五险 风控专员 可实习,股份制企业,500-999人,2019-09-20 13:19:57,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,6K-8K,宁波,五险一金全勤奖弹性工作餐补交通补助
账户风控管理,民营,不限,2019-09-20 14:49:47,大专,银行,不限,西安人瑞人力资源服务有限公司,8K-10K,深圳,五险一金年底双薪绩效奖金餐补房补
金融风控 月薪过万 接受应届生 非销售 五险一金 双休,股份制企业,500-999人,2019-09-20 14:49:09,学历不限,银行,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-朝阳区,五险一金加班补助全勤奖交通补助餐补
金融风控 月薪过万 接受应届生 非销售 五险一金 双休,股份制企业,500-999人,2019-09-20 14:49:11,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-昌平区,五险一金加班补助全勤奖交通补助餐补
月薪过万 金融风控管理 非销售技术岗不加班,股份制企业,500-999人,2019-09-20 14:49:12,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-朝阳区,五险一金加班补助全勤奖交通补助餐补
急招金融风控专员 有无经验均可 朝九晚六 地铁沿线,股份制企业,500-999人,2019-09-20 15:02:47,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-朝阳区,五险一金全勤奖餐补房补交通补助
高薪诚聘风控专员 地铁沿线 朝九晚六 周末双休 五险一金,股份制企业,500-999人,2019-09-20 15:02:47,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-朝阳区,五险一金全勤奖餐补房补交通补助
风控专员 朝九晚六 周末双休 五险一金 坐班式技术岗位,股份制企业,500-999人,2019-09-20 15:02:48,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-朝阳区,五险一金全勤奖餐补房补交通补助
企业直招风控专员 五险一金 朝九晚六 地铁沿线,股份制企业,500-999人,2019-09-20 15:02:32,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-东城区,五险一金全勤奖餐补房补交通补助
高薪诚聘金融二级市场 风控专员 朝九晚六 坐班式技术岗,股份制企业,500-999人,2019-09-20 15:02:32,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-东城区,五险一金全勤奖餐补房补交通补助
金融二级市场 风控专员 朝九晚六 五险一金 地铁沿线,股份制企业,500-999人,2019-09-20 15:02:27,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-丰台区,五险一金全勤奖餐补房补交通补助
急招金融二级市场 风控专员 有无经验均可 地铁沿线,股份制企业,500-999人,2019-09-20 15:02:28,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-丰台区,五险一金全勤奖餐补房补交通补助
企业直招金融二级市场 风控专员 朝九晚六 周末双休 不加班,股份制企业,500-999人,2019-09-20 15:02:28,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-丰台区,五险一金全勤奖餐补房补交通补助
企业直招风控专员 有无经验均可 朝九晚六 地铁沿线 不加班,股份制企业,500-999人,2019-09-20 15:02:29,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,北京-丰台区,五险一金全勤奖餐补房补交通补助
风控经理,上市公司,500-999人,2019-09-20 10:01:10,本科,证券/期货/投资管理/服务,5-10年,江阴恒阳化工储运有限公司,8.5K-16.5K,无锡-江阴市,五险一金交通补助通讯补助高温补贴节日福利
风控专员,上市公司,500-999人,2019-09-20 10:01:24,本科,证券/期货/投资管理/服务,1-3年,江阴恒阳化工储运有限公司,6.5K-12.5K,无锡-江阴市,五险一金交通补助通讯补助高温补贴节日福利
金融风控专员 6K 10K 非销售 朝九晚六五险一金坐班制,股份制企业,500-999人,2019-09-20 14:49:11,学历不限,信托/担保/拍卖/典当,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-昌平区,五险一金加班补助全勤奖交通补助餐补
风控/反欺诈架构师,民营,100-499人,2019-09-20 10:13:53,本科,证券/期货/投资管理/服务,5-10年,深圳前海新心金融管理有限公司,17K-33K,广州-天河区,五险一金弹性工作节日福利定期体检定期团建
法务风控经理,国企,20-99人,2019-09-20 09:48:52,本科,证券/期货/投资管理/服务,5-10年,京津曹海(天津)股权投资基金管理有限公司,30K-50K,北京-西城区,五险一金年底双薪绩效奖金年终分红带薪年假
合规风控经理,民营,100-499人,2019-09-20 10:35:25,本科,证券/期货/投资管理/服务,5-10年,中投长城基金管理(北京)有限公司,15K-20K,北京,周末双休餐补五险一金
风控专员,外商独资,20-99人,2019-09-20 09:00:50,本科,证券/期货/投资管理/服务,1-3年,科创伟华(深圳)投资咨询有限公司,6K-8K,深圳,五险一金带薪年假定期体检员工旅游高温补贴
风控产品经理/B+/准上市公司/地铁旁,民营,500-999人,2019-09-19 17:22:31,本科,市场,3-5年,深圳市凌雄租赁服务有限公司,15K-20K,深圳-福田区,五险一金年底双薪节日福利带薪年假员工旅游
风控信审专员（带薪年假+各种补助）,股份制企业,500-999人,2019-09-20 14:29:47,大专,银行,1年以下,成都西南人瑞人力资源服务有限公司,4K-6K,武汉-江岸区,五险一金绩效奖金年终分红加班补助全勤奖
风控经理,民营,100-499人,2019-09-20 10:19:09,本科,证券/期货/投资管理/服务,3-5年,深圳市中芯供应链有限公司,10K-20K,深圳-南山区,周末双休五险一金通讯补助带薪年假弹性工作
风控经理-法务方向,国企,20-99人,2019-09-20 09:29:05,本科,证券/期货/投资管理/服务,3-5年,南京力合长江创新中心有限公司,13K-25K,南京,节日福利五险一金绩效奖金交通补助餐补
风控专员,民营,100-499人,2019-09-20 10:27:47,本科,银行,1-3年,佛山众陶联供应链服务有限公司,5K-7K,佛山,五险一金绩效奖金年终分红股票期权交通补助
风控专员,民营,100-499人,2019-09-20 10:27:43,大专,银行,1-3年,深圳万顺叫车云信息技术有限公司,6K-8K,深圳,房补节日福利创业公司五险一金包住
法务经理/风控经理,国企,20-99人,2019-09-20 09:48:06,本科,律师/法务/合规,5-10年,京津曹海(天津)股权投资基金管理有限公司,30K-50K,北京-西城区,五险一金年底双薪绩效奖金年终分红带薪年假
风控经理,民营,20-99人,2019-09-20 09:42:12,硕士,证券/期货/投资管理/服务,3-5年,中发领创(北京)股权投资管理有限公司,20K-22K,北京,五险一金绩效奖金
风控工程师,民营,20-99人,2019-09-20 10:16:12,大专,能源/矿产/地质勘查,3-5年,佛山市美捷保险销售服务有限公司,6K-10K,长沙,五险一金周末双休餐补带薪年假补充医疗保险
风控助理,民营,20-99人,2019-09-20 09:30:03,本科,证券/期货/投资管理/服务,1-3年,盛世龙文股权投资管理(上海)有限公司,6K-8K,上海,五险一金绩效奖金餐补通讯补助定期体检
风控专员,民营,1000-9999人,2019-09-20 10:12:06,大专,律师/法务/合规,不限,北京市盈科律师事务所,2.5K-4K,惠州,周末双休五险一金带薪年假员工旅游节日福利
风控审查,外商独资,100-499人,2019-09-20 09:15:39,大专,银行,1-3年,裕融租赁有限公司,3.5K-5K,东莞-长安镇,节日福利五险一金年底双薪全勤奖带薪年假
风控经理,国企,20人以下,2019-09-20 09:22:35,本科,证券/期货/投资管理/服务,3-5年,苏州农发创新资本管理有限公司,10K-15K,苏州-工业园区,
资产风控部客户经理,其它,20-99人,2019-09-20 08:38:09,学历不限,银行,不限,吉林省长吉贷科技有限公司,4K-6K,长春-经济开发区,五险一金绩效奖金股票期权交通补助餐补
风控总监（石家庄）,民营,100-499人,2019-09-20 09:09:34,本科,证券/期货/投资管理/服务,5-10年,大众美好创业投资有限公司,10K-15K,石家庄,周末双休五险一金带薪年假节日福利员工旅游
风控专员（远程面签岗）,民营,500-999人,2019-09-20 09:14:15,本科,银行,不限,上海起航企业管理咨询股份有限公司,8K-10K,上海-杨浦区,绩效奖金节日福利定期团建弹性工作五险一金
风控经理,国企,100-499人,2019-09-20 08:58:56,本科,财务/审计/税务,5-10年,合肥康芯威存储技术有限公司,10K-20K,合肥-经济技术开发区,多月年终奖五险一金餐补周末双休定期体检
金融风控审核 非销售 不加班 朝九晚六 五险一金,股份制企业,500-999人,2019-09-20 14:49:10,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-昌平区,五险一金加班补助全勤奖交通补助餐补
风控经理,民营,100-499人,2019-09-20 09:06:06,本科,证券/期货/投资管理/服务,1-3年,石家庄宁泽企业管理咨询有限公司,6K-8K,石家庄,五险一金年底双薪包住餐补节日福利
风控高级经理,上市公司,1000-9999人,2019-09-20 09:43:02,本科,银行,5-10年,上海昂立教育科技集团有限公司,20K-30K,上海,五险一金带薪年假定期体检员工旅游节日福利
风控经理/产品经理,民营,500-999人,2019-09-20 09:12:17,本科,银行,不限,上海起航企业管理咨询股份有限公司,8K-12K,上海,五险一金绩效奖金股票期权带薪年假定期体检
阿里巴巴风控员,股份制企业,1000-9999人,2019-09-20 09:28:31,中专,银行,无经验,深圳银雁数据科技有限公司合肥分公司,5K-10K,合肥-瑶海区,五险一金绩效奖金加班补助全勤奖带薪年假
内勤客服+风控专员,股份制企业,20-99人,2019-09-20 09:24:41,本科,客服/售前/售后技术支持,不限,阳光财产保险股份有限公司德州中心支公司,6K-8K,德州,五险一金绩效奖金年终分红交通补助通讯补助
法务风控经理,民营,100-499人,2019-09-20 09:24:00,硕士,律师/法务/合规,3-5年,深圳市中环物业管理有限公司金中环物业服务中心,15K-25K,深圳,五险一金带薪年假定期体检节日福利绩效奖金
风控经理,股份制企业,100-499人,2019-09-20 09:23:08,大专,证券/期货/投资管理/服务,1-3年,瑞丽市鹏和农业食品发展有限公司,8K-15K,德宏-瑞丽市,五险一金包住包吃带薪年假年底双薪
金融风控师,民营,20-99人,2019-09-20 09:20:01,大专,证券/期货/投资管理/服务,不限,唐山海中鑫诚科技有限公司,6K-8K,唐山,五险一金全勤奖绩效奖金带薪年假弹性工作
风控专员 技术性,民营,不限,2019-09-20 09:19:43,大专,银行,1-3年,北京博锐鑫诚科技有限公司,10K-15K,北京,绩效奖金交通补助全勤奖带薪年假弹性工作
风控经理,合资,20-99人,2019-09-20 08:44:51,本科,证券/期货/投资管理/服务,1-3年,上海鹏泰投资管理有限公司,10K-20K,上海-黄浦区,五险一金带薪年假节日福利年终分红
房贷风控主管,民营,500-999人,2019-09-20 09:14:28,本科,证券/期货/投资管理/服务,3-5年,北京恒昌利通投资管理有限公司,薪资面议,北京-朝阳区,五险一金餐补周末双休
法务风控,民营,不限,2019-09-20 09:13:14,本科,商超/酒店/娱乐管理/服务,3-5年,温州和歌文化传播有限公司,15K-20K,温州-瑞安市,五险一金
风控经理,股份制企业,100-499人,2019-09-20 09:12:16,大专,证券/期货/投资管理/服务,1-3年,瑞丽市鹏和农业食品发展有限公司,8K-15K,德宏-瑞丽市,五险一金包住包吃带薪年假年底双薪
风控管理,国企,20-99人,2019-09-20 11:10:03,本科,证券/期货/投资管理/服务,3-5年,天津环城城市基础设施投资有限公司,4K-6K,天津,五险一金定期体检
客服风控专员,民营,1000-9999人,2019-09-20 10:33:48,本科,客服/售前/售后技术支持,1-3年,花生好车,4K-6K,鹤壁,创业公司14薪五险一金年底双薪员工旅游
【腾讯】微信支付安全审核/风控信息审核,上市公司,10000人以上,2019-09-20 14:27:24,大专,互联网产品/运营管理,1-3年,中软国际科技服务有限公司,薪资面议,深圳,五险一金节日福利周末双休带薪年假员工旅游
风控专员+周末双休+天河区,合资,1000-9999人,2019-09-20 14:15:03,大专,银行,不限,深圳市皇格美科技有限公司,6K-8K,广州-天河区,五险一金年底双薪节日福利周末双休绩效奖金
风控主管,民营,100-499人,2019-09-20 08:37:05,本科,银行,1-3年,深圳市金德门珠宝有限公司,8K-10K,深圳,包吃包住五险一金年终分红加班补助
银行转岗首选 风控专员 风险控制 五险一金,股份制企业,500-999人,2019-09-20 13:18:21,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,10K-15K,宁波,五险一金餐补交通补助全勤奖周末双休
风控稽核高级专家***********************,民营,1000-9999人,2019-09-19 11:58:48,本科,财务/审计/税务,5-10年,浙江丹鸟物流科技有限公司,16K-20K,北京-顺义区,五险一金住房补贴带薪年假高温补贴试用期全额
招商银行信用卡风控审核销售岗位,股份制企业,100-499人,2019-09-20 10:30:45,大专,销售业务,不限,招商银行股份有限公司,20K-30K,上海,五险一金绩效奖金采暖补贴高温补贴节日福利
公司直招 金融风控 高薪 周末双休 不加班 带薪年假,上市公司,500-999人,2019-09-19 21:45:56,学历不限,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京,五险一金年底双薪绩效奖金年终分红全勤奖
风控管理 周末双休 五险一金 地铁沿线,上市公司,500-999人,2019-09-19 13:07:38,学历不限,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,8K-15K,北京-西城区,五险一金餐补交通补助全勤奖定期团建
风控助理 有无经验均可 五险双休 非销售,上市公司,500-999人,2019-09-20 14:50:23,学历不限,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,6K-8K,北京-朝阳区,五险一金全勤奖周末双休高温补贴员工旅游
【年薪30万】风控专员 年底双薪 出国旅游,上市公司,500-999人,2019-09-20 14:50:22,学历不限,银行,不限,北京铭德瑞益信息咨询有限公司,8K-15K,北京-朝阳区,五险一金全勤奖周末双休高温补贴员工旅游
金融 风控分析师 双休 五险一金,民营,不限,2019-09-20 15:04:25,大专,财务/审计/税务,不限,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红全勤奖
急招金融二级市场风控专员 坐班式技术性岗位 朝九晚六,上市公司,500-999人,2019-09-20 15:03:50,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-海淀区,五险一金全勤奖交通补助餐补房补
高薪诚聘金融风控专员 五险一金 朝九晚六 有无经验均可,上市公司,500-999人,2019-09-20 15:03:51,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-朝阳区,五险一金全勤奖交通补助餐补房补
企业直招金融二级市场风控专员 坐班式技术性岗位 五险一金,上市公司,500-999人,2019-09-20 15:03:57,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-西城区,五险一金全勤奖交通补助餐补房补
金融二级市场 风控专员 有无经验均可 高薪 双休 朝九晚六,上市公司,500-999人,2019-09-20 15:04:17,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-丰台区,五险一金全勤奖交通补助餐补房补
金融行业高薪诚聘风控专员,民营,不限,2019-09-20 15:04:28,大专,物流/仓储,3-5年,北京博锐鑫诚科技有限公司,15K-20K,北京,五险一金年底双薪绩效奖金年终分红全勤奖
风控经理,民营,500-999人,2019-09-20 09:41:03,硕士,证券/期货/投资管理/服务,1-3年,高晟财富控股集团有限公司,15K-30K,北京-朝阳区,补充医疗保险五险一金绩效奖金定期体检每年多次调薪
风控专员,上市公司,500-999人,2019-09-19 12:09:37,本科,证券/期货/投资管理/服务,1-3年,北京铭德瑞益信息咨询有限公司,8K-12K,北京-朝阳区,五险一金全勤奖节日福利不加班定期团建
风控总监,国企,20-99人,2019-09-19 00:50:22,硕士,证券/期货/投资管理/服务,10年以上,中金旅投资控股有限公司,15K-20K,西安-长安区,交通补助餐补采暖补贴定期体检高温补贴
风控法务部部长,国企,20-99人,2019-09-19 00:50:22,硕士,证券/期货/投资管理/服务,5-10年,中金旅投资控股有限公司,8K-10K,西安-长安区,交通补助餐补采暖补贴定期体检高温补贴
【月薪过万】金融风控专员 10k起+五险一金,上市公司,500-999人,2019-09-19 17:37:21,学历不限,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,8K-10K,北京-东城区,五险一金年底双薪年终分红带薪年假全勤奖
无销售金融风控助理,民营,不限,2019-09-20 15:04:22,大专,IT运维/技术支持,1-3年,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
急招金融风控 无责底薪+五险一金 非销售,上市公司,500-999人,2019-09-19 17:37:37,学历不限,银行,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-海淀区,五险一金年底双薪年终分红带薪年假全勤奖
风控专员 周末双休 朝九晚六,上市公司,500-999人,2019-09-20 13:07:08,本科,证券/期货/投资管理/服务,1-3年,北京铭德瑞益信息咨询有限公司,10K-15K,北京-朝阳区,五险一金带薪年假节日福利带团队定期团建
企业直招 金融风控 纯技术岗 不加班,上市公司,500-999人,2019-09-19 21:51:34,学历不限,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-海淀区,五险一金年底双薪年终分红全勤奖带薪年假
金融风控专员,合资,500-999人,2019-09-19 17:44:13,学历不限,证券/期货/投资管理/服务,不限,北京融汇天诚投资管理有限公司,10K-15K,北京,
招商银行信用卡风控审核销售岗位,股份制企业,100-499人,2019-09-20 10:30:45,大专,销售业务,不限,招商银行股份有限公司,20K-30K,上海,五险一金绩效奖金采暖补贴高温补贴节日福利
招商银行信用卡风控审核销售岗位,股份制企业,100-499人,2019-09-20 10:30:45,大专,销售业务,不限,招商银行股份有限公司,20K-30K,上海,五险一金绩效奖金采暖补贴高温补贴节日福利
金融风控专员岗+双休+无销售,民营,不限,2019-09-20 15:04:30,大专,财务/审计/税务,不限,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
回访客服（非销售）均薪7K，风控管理专员,民营,100-499人,2019-09-20 09:01:06,中技,客服/售前/售后技术支持,无经验,深圳市积嘉网络科技有限公司,6K-8K,广州-天河区,全勤奖补充医疗保险员工旅游节日福利无试用期
金融风控专员 接受应届生 朝九晚六 周末双休 不出差,上市公司,500-999人,2019-09-20 15:03:54,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-西城区,五险一金全勤奖交通补助餐补房补
风控专员金融相关,合资,500-999人,2019-09-19 10:43:34,大专,证券/期货/投资管理/服务,1年以下,北京融汇天诚投资管理有限公司,10K-15K,北京,五险一金全勤奖采暖补贴带薪年假补充医疗保险
无销售金融风控助理可晋升,民营,不限,2019-09-20 15:04:30,大专,行政/后勤/文秘,1-3年,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
风控政策及运营流程,国企,1000-9999人,2019-09-20 11:09:02,本科,银行,3-5年,永诚财产保险股份有限公司,20K-40K,上海-浦东新区,
无销售金融风控助理（五险一金 周末双休）,民营,不限,2019-09-20 15:04:25,大专,财务/审计/税务,1-3年,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
金融风控 企业直聘 高薪 应届毕业生 非销售 五险一金,上市公司,500-999人,2019-09-19 21:45:01,学历不限,银行,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-朝阳区,五险一金年底双薪绩效奖金年终分红全勤奖
风控评估员 技术性 五险一金,股份制企业,500-999人,2019-09-20 08:15:49,大专,银行,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-大兴区,五险一金交通补助餐补房补周末双休
风控专员 技术把控岗 双休 临近地铁,股份制企业,500-999人,2019-09-20 08:15:47,大专,保险,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-丰台区,五险一金交通补助餐补房补周末双休
诚聘风控员 可学习 五险一金 技术性,股份制企业,500-999人,2019-09-20 08:15:50,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-海淀区,五险一金交通补助餐补房补周末双休
诚聘风控专员 双休 年底奖金,股份制企业,500-999人,2019-09-20 08:15:46,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-西城区,五险一金交通补助餐补房补周末双休
招商银行信用卡风控审核,股份制企业,100-499人,2019-09-20 10:02:45,大专,销售业务,不限,招商银行股份有限公司,20K-30K,上海,五险一金绩效奖金采暖补贴高温补贴节日福利
招商银行信用卡风控审核专员..,股份制企业,100-499人,2019-09-20 10:33:22,大专,销售业务,不限,招商银行股份有限公司,20K-30K,上海,五险一金绩效奖金采暖补贴高温补贴节日福利
风控专员,股份制企业,100-499人,2019-09-19 16:51:21,本科,银行,1-3年,招商银行股份有限公司,5K-10K,福州-晋安区,节日福利五险一金绩效奖金采暖补贴带薪年假
风控专员（腾冲）,民营,1000-9999人,2019-09-19 09:37:45,学历不限,银行,不限,花生好车,4K-6K,保山-腾冲县,五险一金带薪年假周末双休弹性工作
理赔管理岗（风控方向）,股份制企业,500-999人,2019-09-20 09:43:06,本科,保险,5-10年,泰康在线财产保险股份有限公司,20K-30K,北京-昌平区,五险一金年底双薪绩效奖金带薪年假弹性工作
风控专员金融相关,合资,500-999人,2019-09-19 17:44:13,学历不限,证券/期货/投资管理/服务,不限,北京融汇天诚投资管理有限公司,8K-10K,北京,五险一金全勤奖带薪年假餐补年终分红
金融产品风控专员 无销售可培训,民营,不限,2019-09-20 15:04:27,大专,公关/媒介,不限,北京博锐鑫诚科技有限公司,10K-15K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
风控客服,民营,20人以下,2019-09-20 01:48:20,本科,银行,1-3年,江苏秒享车汽车服务有限公司,4K-5K,南京,五险一金绩效奖金周末双休
风控合规总监,国企,20人以下,2019-09-19 00:50:20,本科,证券/期货/投资管理/服务,5-10年,榆林市煤炭转化基金投资管理有限公司,25K-50K,北京,五险一金住房补贴绩效奖金餐补通讯补助
资深风控专家,上市公司,10000人以上,2019-09-19 16:38:33,大专,信托/担保/拍卖/典当,5-10年,微贷网,8K-10K,兰州,五险一金绩效奖金餐补带薪年假定期体检
风控合规总监,国企,20人以下,2019-09-19 00:50:20,本科,证券/期货/投资管理/服务,5-10年,榆林市煤炭转化基金投资管理有限公司,25K-50K,上海,五险一金住房补贴绩效奖金餐补通讯补助
风控合规总监,国企,20人以下,2019-09-19 00:50:20,本科,证券/期货/投资管理/服务,5-10年,榆林市煤炭转化基金投资管理有限公司,25K-50K,深圳,五险一金住房补贴绩效奖金餐补通讯补助
风控经理,上市公司,10000人以上,2019-09-19 16:50:09,大专,信托/担保/拍卖/典当,5-10年,微贷网,8K-10K,兰州,五险一金绩效奖金餐补带薪年假定期体检
风控合规总监,国企,20人以下,2019-09-19 00:50:20,本科,证券/期货/投资管理/服务,5-10年,榆林市煤炭转化基金投资管理有限公司,25K-50K,西安,五险一金住房补贴绩效奖金餐补通讯补助
风控资管专员（腾冲）,民营,1000-9999人,2019-09-19 09:37:45,本科,银行,1-3年,花生好车,4K-6K,保山-腾冲县,五险一金绩效奖金带薪年假节日福利
风控模型挖掘工程师,股份制企业,1000-9999人,2019-09-19 08:43:20,本科,证券/期货/投资管理/服务,3-5年,四达时代集团,15K-20K,北京,五险一金年底双薪绩效奖金股票期权交通补助
公交直达 风控专员 临近地铁 技术性 双休,上市公司,500-999人,2019-09-19 12:08:09,大专,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,8K-12K,北京-东城区,五险一金交通补助餐补房补带薪年假
风控管理 五险一金 非销售 不加班,上市公司,500-999人,2019-09-20 14:50:26,学历不限,项目管理/项目协调,不限,北京铭德瑞益信息咨询有限公司,8K-15K,北京-朝阳区,五险一金全勤奖周末双休高温补贴员工旅游
8k风控专员 五险一金 技术性,股份制企业,500-999人,2019-09-20 08:15:48,大专,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-12K,北京-东城区,五险一金交通补助餐补房补周末双休
公司直聘金融风控 接受应届生 非销售 双休 不加班,股份制企业,500-999人,2019-09-20 14:49:12,学历不限,证券/期货/投资管理/服务,不限,北京荣乾兴茂科技有限公司,8K-15K,北京-昌平区,五险一金加班补助全勤奖交通补助餐补
金融风控管理专员,民营,不限,2019-09-20 15:04:25,大专,人力资源,不限,北京博锐鑫诚科技有限公司,8K-10K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
资金风控专员,民营,不限,2019-09-20 15:04:26,大专,公关/媒介,不限,北京博锐鑫诚科技有限公司,10K-15K,北京,五险一金年底双薪绩效奖金年终分红补充医疗保险
5k-8k  双休 风控专员,民营,500-999人,2019-09-20 14:35:15,学历不限,证券/期货/投资管理/服务,不限,西安壬林商务信息咨询有限公司,5K-8K,西安,五险一金年底双薪绩效奖金带薪年假全勤奖
风控专员 朝九晚六 非销售 不加班,上市公司,500-999人,2019-09-20 13:07:09,本科,证券/期货/投资管理/服务,不限,北京铭德瑞益信息咨询有限公司,10K-15K,北京-东城区,五险一金带薪年假节日福利带团队定期团建
风控稽核高级专家,民营,1000-9999人,2019-09-19 11:59:12,本科,财务/审计/税务,5-10年,浙江丹鸟物流科技有限公司,16K-24K,北京-顺义区,五险一金节日福利弹性工作餐补带薪年假
风控,上市公司,10000人以上,2019-09-20 14:11:26,本科,信托/担保/拍卖/典当,不限,平安普惠信息服务有限公司南京山西路分公司,8K-10K,南京,
风控专员   ,民营,100-499人,2019-09-20 14:59:09,大专,证券/期货/投资管理/服务,不限,陕西中鑫环汇商务咨询有限公司,4K-8K,西安-长安区,五险一金全勤奖绩效奖金弹性工作节日福利
