ok,msg,created_at,ids,mid,can_edit,raw_text,source,user_description,user_follow_count,user_gender,user_id,user_mbrank,user_mbtype,user_profile_url,user_profile_image_url,user_screen_name,user_statuses_count,user_urank,user_verified,user_veridied_reason,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662989157492,4380662989157492,False,[兔子]//@筱包儿--:祝福[给你小心心][给你小心心]//@悠竹轮净组:祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,Android,,1,m,7027462727,0,0,https://m.weibo.cn/u/7027462727?uid=7027462727,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662905892711,4380662905892711,False,转发微博,HUAWEI Mate 20,阅读精彩,1954,m,1796894442,6,12,https://m.weibo.cn/u/1796894442?uid=1796894442,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/6b1a6eealy8g050i2cnt9j20ro0ro769.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662847383976,4380662847383976,False,转发微博,iPhone客户端,,74,m,5866202282,0,0,https://m.weibo.cn/u/5866202282?uid=5866202282,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662762808674,4380662762808674,False,转发微博,华为平板M3 听见震撼,闲看庭前花开花落 漫随天外云卷云舒,617,f,1364053421,2,11,https://m.weibo.cn/u/1364053421?uid=1364053421,https://tvax1.sinaimg.cn/crop.0.0.664.664.180/514dcdadly8fisim63eugj20ig0ig0uh.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662658192955,4380662658192955,False,转发微博,iPhone客户端,想要浪迹天涯的朝八晚六,187,f,1679615442,1,2,https://m.weibo.cn/u/1679615442?uid=1679615442,https://tva2.sinaimg.cn/crop.0.0.750.750.180/641ce5d2jw8fac21ep6jpj20ku0ku0ug.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662636882162,4380662636882162,False,[好爱哦]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6822824971,0,0,https://m.weibo.cn/u/6822824971?uid=6822824971,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662587074944,4380662587074944,False,[太开心]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824005695,0,0,https://m.weibo.cn/u/6824005695?uid=6824005695,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662561425500,4380662561425500,False,[doge]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6825589893,0,0,https://m.weibo.cn/u/6825589893?uid=6825589893,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662498328965,4380662498328965,False,[doge]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825260321,0,0,https://m.weibo.cn/u/6825260321?uid=6825260321,https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662473599520,4380662473599520,False,[哈欠]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823875279,0,0,https://m.weibo.cn/u/6823875279?uid=6823875279,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662422875592,4380662422875592,False,[思考]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825202632,0,0,https://m.weibo.cn/u/6825202632?uid=6825202632,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662385519208,4380662385519208,False,[笑而不语]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825568324,0,0,https://m.weibo.cn/u/6825568324?uid=6825568324,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662335034309,4380662335034309,False,[污]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6825563768,0,0,https://m.weibo.cn/u/6825563768?uid=6825563768,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662284806847,4380662284806847,False,[嘻嘻]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6822900624,0,0,https://m.weibo.cn/u/6822900624?uid=6822900624,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662251153058,4380662251153058,False,[二哈]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823963594,0,0,https://m.weibo.cn/u/6823963594?uid=6823963594,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662196713919,4380662196713919,False,[可怜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825314737,0,0,https://m.weibo.cn/u/6825314737?uid=6825314737,https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662159107369,4380662159107369,False,[思考]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824517594,0,0,https://m.weibo.cn/u/6824517594?uid=6824517594,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662109132683,4380662109132683,False,[可怜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823969674,0,0,https://m.weibo.cn/u/6823969674?uid=6823969674,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662070579272,4380662070579272,False,[吃瓜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825575836,0,0,https://m.weibo.cn/u/6825575836?uid=6825575836,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380662032982780,4380662032982780,False,[吃瓜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825214262,0,0,https://m.weibo.cn/u/6825214262?uid=6825214262,https://tvax3.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661982503291,4380661982503291,False,[doge]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824550728,0,0,https://m.weibo.cn/u/6824550728?uid=6824550728,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661881814293,4380661881814293,False,[嘻嘻]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823871327,0,0,https://m.weibo.cn/u/6823871327?uid=6823871327,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661806735453,4380661806735453,False,[熊猫]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824019755,0,0,https://m.weibo.cn/u/6824019755?uid=6824019755,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661743625009,4380661743625009,False,[心]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6794878145,0,0,https://m.weibo.cn/u/6794878145?uid=6794878145,https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661693753653,4380661693753653,False,[鲜花]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6822917848,0,0,https://m.weibo.cn/u/6822917848?uid=6822917848,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661605762642,4380661605762642,False,回复@馬天宇:一直以为天宇会喜欢志玲姐姐[泪][泪][泪]结果人家结婚了//@馬天宇:恭喜哦[可爱],荣耀V20 4800万3D相机,听歌，跳舞，轮滑……很喜欢……,28,f,2270127405,0,0,https://m.weibo.cn/u/2270127405?uid=2270127405,https://tvax1.sinaimg.cn/crop.0.0.996.996.180/874f652dly8fo33eo5sd7j20ro0ro0vw.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661555374697,4380661555374697,False,[并不简单]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823875375,0,0,https://m.weibo.cn/u/6823875375?uid=6823875375,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661408119579,4380661408119579,False,哈哈晓明哥的祝福很久[哈哈]//@黄晓明:捧花的力量，恭喜恭喜！[心],荣耀10 AI变色更潮美,当最帅的崽,147,m,6190672733,0,0,https://m.weibo.cn/u/6190672733?uid=6190672733,https://tvax4.sinaimg.cn/crop.0.0.996.996.180/006KXqMdly8fy3ztcaamaj30ro0rogn9.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661349493288,4380661349493288,False,再转一次，喜欢那句“爱·无碍”，超棒//@Miss_夕霏:天啊啊啊！女神！[喜],iPhone客户端,我不喜欢这世界 我只喜欢你,362,f,2615389120,0,0,https://m.weibo.cn/u/2615389120?uid=2615389120,https://tvax1.sinaimg.cn/crop.0.0.512.512.180/9be3abc0ly8g3aybr63ohj20e80e8jru.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661286737142,4380661286737142,False,[憧憬]//@筱包儿--:祝福[给你小心心][给你小心心]//@悠竹轮净组:祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,Android,,1,m,7028144372,0,0,https://m.weibo.cn/u/7028144372?uid=7028144372,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661169129601,4380661169129601,False,[心][心]//@松下卫浴:恭喜松下首席体验官志玲姐姐！！[男孩儿][女孩儿]新家的全套卫浴我承包了！！顺便抽个奖，转评本条微博，抽一台松下即热全功能款智能马桶盖5210！！不为啥，卫浴君高兴！！[好爱哦][好爱哦][好爱哦]#林志玲[超话]#,iPhone客户端,好言一句三冬暖，恶语伤人六月寒,151,f,1929139860,0,0,https://m.weibo.cn/u/1929139860?uid=1929139860,https://tva3.sinaimg.cn/crop.0.0.1080.1080.180/72fc5694jw8em0ap868eij20u00u0n19.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661135482428,4380661135482428,False,//@松下卫浴:恭喜松下首席体验官志玲姐姐！！[男孩儿][女孩儿]新家的全套卫浴我承包了！！顺便抽个奖，转评本条微博，抽一台松下即热全功能款智能马桶盖5210！！不为啥，卫浴君高兴！！[好爱哦][好爱哦][好爱哦]#林志玲[超话]#,iPhone客户端,好言一句三冬暖，恶语伤人六月寒,151,f,1929139860,0,0,https://m.weibo.cn/u/1929139860?uid=1929139860,https://tva3.sinaimg.cn/crop.0.0.1080.1080.180/72fc5694jw8em0ap868eij20u00u0n19.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380661047958734,4380661047958734,False,[色]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6823995747,0,0,https://m.weibo.cn/u/6823995747?uid=6823995747,https://tvax4.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660989364028,4380660989364028,False,[害羞]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824005695,0,0,https://m.weibo.cn/u/6824005695?uid=6824005695,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660942975235,4380660942975235,False,[哈哈]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825577140,0,0,https://m.weibo.cn/u/6825577140?uid=6825577140,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660871935184,4380660871935184,False,[笑而不语]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823875279,0,0,https://m.weibo.cn/u/6823875279?uid=6823875279,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660820724389,4380660820724389,False,[太开心]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825202632,0,0,https://m.weibo.cn/u/6825202632?uid=6825202632,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660741894911,4380660741894911,False,我也会相信的，对吧,iPhone客户端,,110,f,1851106003,0,0,https://m.weibo.cn/u/1851106003?uid=1851106003,https://tvax1.sinaimg.cn/crop.9.0.493.493.180/6e55a2d3ly8frc06il5pkj20e80dpgls.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660657831512,4380660657831512,False,[憧憬]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6823947607,0,0,https://m.weibo.cn/u/6823947607?uid=6823947607,https://tvax4.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660569116643,4380660569116643,False,[可怜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823911984,0,0,https://m.weibo.cn/u/6823911984?uid=6823911984,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660472885196,4380660472885196,False,[太开心]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825575836,0,0,https://m.weibo.cn/u/6825575836?uid=6825575836,https://tvax1.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660376156552,4380660376156552,False,注意安全，保护好自己,微博 weibo.com,,32,m,2691408844,0,0,https://m.weibo.cn/u/2691408844?uid=2691408844,https://tvax1.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660280157799,4380660280157799,False,[吃瓜]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823871327,0,0,https://m.weibo.cn/u/6823871327?uid=6823871327,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660204216692,4380660204216692,False,[色]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6824019755,0,0,https://m.weibo.cn/u/6824019755?uid=6824019755,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660116137198,4380660116137198,False,[色]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6823999497,0,0,https://m.weibo.cn/u/6823999497?uid=6823999497,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380660028234316,4380660028234316,False,[doge]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6825563582,0,0,https://m.weibo.cn/u/6825563582?uid=6825563582,https://tvax3.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659713348971,4380659713348971,False,[思考]//@筱包儿--:祝福[给你小心心][给你小心心]//@悠竹轮净组:祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。❤️,Android,,1,m,7027209959,0,0,https://m.weibo.cn/u/7027209959?uid=7027209959,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659625273142,4380659625273142,False,每天祝福一次志玲姐姐~[爱你],荣耀8X,,33,f,5577603606,0,0,https://m.weibo.cn/u/5577603606?uid=5577603606,https://tvax2.sinaimg.cn/crop.0.0.996.996.180/0065t3uuly8g0qlf4q81nj30ro0rodg9.jpg,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659444938413,4380659444938413,False,[求关注]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,0,f,6823995747,0,0,https://m.weibo.cn/u/6823995747?uid=6823995747,https://tvax4.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659356869862,4380659356869862,False,[害羞]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6825589893,0,0,https://m.weibo.cn/u/6825589893?uid=6825589893,https://tvax2.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659294041537,4380659294041537,False,[污]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,f,6825260321,0,0,https://m.weibo.cn/u/6825260321?uid=6825260321,https://tvax2.sinaimg.cn/default/images/default_avatar_female_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,数据获取成功,06-07,4380659248130300,4380659248130300,False,[太开心]//@停停喝了山伢子的媳妇茶:祝福//@悠竹轮净组: 祝福//@许魏洲ZZ:祝我女神新婚快乐，幸福一生。,Android,,1,m,6822963171,0,0,https://m.weibo.cn/u/6822963171?uid=6822963171,https://tvax4.sinaimg.cn/default/images/default_avatar_male_180.gif,林志玲,845,42,True,女演員、中國扶貧基金會志玲姐姐之家築巢專案項目發起人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
